r;0.5187074829931972;13.652459016393443;0.46860959319975715;11.268852459016394;0.5134426229508197;76.23293738242407;0.06223096929177475;247.46900295619457;0.2020155126173017;10.655544208546088;0.008698403435547827;243.7342434829347;0.19896672937382423
r;0.49808429118773945;6.846153846153846;0.3438914027149321;11.946153846153846;0.39093406593406593;64.86443786982248;0.055677629072808994;25.54136094674556;0.02192391497574726;2.205000000000001;0.001892703862660945;165.76002958579878;0.14228328719811054
r;0.4373040752351097;10.706093189964157;0.462194913807817;12.078853046594983;0.39567332309267794;62.74456905743759;0.04735439174146233;79.58686296424763;0.060065556954149155;2.814994668619367;0.002124524278203296;165.8940918025205;0.12520308815284567
r;0.4072249589490969;9.314516129032258;0.4157258064516129;11.459677419354838;0.37355990783410137;72.93710978147764;0.0568932213584069;72.93710978147764;0.0568932213584069;2.3008584807492185;0.0017947414046405761;184.81581685744018;0.14416210363294865
r;0.49808429118773945;7.230769230769231;0.36651583710407243;16.053846153846155;0.5376373626373627;25.541360946745577;0.021923914975747277;0.8952071005917129;0.0007684181120958909;109.86180473372785;0.09430197831221275;11.11742603550295;0.009542854966096952
r;0.43260188087774293;10.753623188405797;0.4644582470669427;12.61231884057971;0.41472567287784684;236.78073146397813;0.17870243884073822;70.35319523209408;0.05309675111856157;13.216505198487708;0.009974720904519025;328.5524640306658;0.2479641237967289
r;0.43103448275862066;4.59;0.23933333333333331;15.17;0.5060714285714286;17.3889;0.015851321786690974;0.028899999999999974;2.6344576116681837e-05;106.28820000000003;0.09688988149498635;19.4688;0.017747310847766637
r;0.5498084291187739;7.599303135888502;0.38819430211108835;14.038327526132404;0.4656545545047287;194.92829826755212;0.16732042769746963;8.771503842465005;0.007529187847609447;10.401249256395005;0.008928110949695284;272.9001505420728;0.23424905625929
r;0.48419540229885055;9.543026706231455;0.3714359437491937;11.264094955489615;0.3665748198389148;0.5415562345358323;0.0003821850631868965;137.73146721376432;0.09719934171754716;80.91278870114203;0.057101474030446034;100.71889776259364;0.07107896807522487
r;0.4047976011994003;11.025925925925925;0.4557239057239057;15.362962962962962;0.512962962962963;19.035445816186552;0.013894485997216462;44.05026063100138;0.03215347491313969;117.61235253772288;0.08584843250928678;21.853395061728417;0.01595138325673607
r;0.41971383147853736;6.234848484848484;0.3271780303030303;17.098484848484848;0.4471801346801347;118.84303259871443;0.07167854800887481;1.206668962350779;0.0007277858639027617;0.6456611570247938;0.0003894216869872097;213.55555555555557;0.12880310950274762
r;0.5210727969348659;2.161764705882353;0.1452205882352941;15.838235294117647;0.529936974789916;147.90852076124568;0.16042138911198014;61.43793252595155;0.06663550165504507;19.99351211072665;0.021684937213369466;162.00000000000006;0.17570498915401309
r;0.3590733590733591;11.459677419354838;0.38739545997610514;18.053763440860216;0.473715651135006;98.92762169036881;0.045948732786980404;80.03514857208924;0.037173780107798066;15.646899208000933;0.007267486859266574;324.78234839287774;0.15085106753036587
